Data Extracted from EPA's FLIGHT Tool (http://ghgdata.epa.gov/ghgp),,,,,,,,,,,,
The data was reported to EPA by facilities as of 08/16/2024,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4,,,,,,,,,,,,
Search Parameters: year=2023; GHGs=ALL; data type=All Direct Emitters; ,,,,,,,,,,,,
,,,,,,,,,,,,
REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2023,Lake Catherine,1001432,HIGHWAY 270 9 MILES WEST OF MALVERN,34.4341,-92.9046,JONES MILL,Hot Spring,AR,72105,ENTERGY CORP (100%),100423,"C,D"
2023,Lake Charles Power Station,1013878,2500 Houston River Road,30.258715,-93.281847,Westlake,CALCASIEU PARISH,LA,70669,ENTERGY CORP (100%),2100697,D
2023,Lake Hubbard,1007503,555 BARNES RD,32.8364,-96.5464,SUNNYVALE,Dallas,TX,75182,Vistra Corp (100%),564284,D
2023,Lake Road Generating Company,1001338,56 ALEXANDER PARKWAY,41.8736,-71.8947,DAYVILLE,Windham,CT,6241,Vistra Corp (100%),2159025,D
2023,Lake Road Generating Station,1006852,1413 LOWER LAKE RD,39.7246,-94.8773,ST JOSEPH,Buchanan,MO,64504,EVERGY INC (100%),289432,"C,D"
2023,Lake Side Power Plant,1000454,1825 NORTH PIONEER LANE,40.3311,-111.7547,VINEYARD,Utah,UT,84058,BERKSHIRE HATHAWAY INC (100%),2497766,"C,D"
2023,Lakefield Junction Generating,1000203,2159 20TH AVE,43.7984,-94.8415,TRIMONT,Martin,MN,56176,GREAT RIVER ENERGY (100%),62196,"C,D"
2023,Lakewood Cogeneration,1001283,123 ENERGY WAY,40.0613,-74.1686,LAKEWOOD,Ocean,NJ,8701,NAUTILUS POWER LLC (80%); OSAKA GAS ENERGY AMERICA CORP (20%),109076,"C,D"
2023,Lamar Power (Paris),1001310,3205 FM 137,33.6314,-95.589,PARIS,Lamar,TX,75462,Vistra Corp (100%),2177010,D
2023,Lange,1000049,2900 LANGE ROAD,44.1212,-103.2608,RAPID CITY,Pennington,SD,57702,BLACK HILLS CORP (100%),23769,"C,D"
2023,Langley Gulch Power Plant,1007379,3806 Highway 30 South,43.9046,-116.8181,New Plymouth,Payette,ID,83655,IDACORP INC (100%),607456,D
2023,Lansing,1007419,2320 POWER PLANT DRIVE,43.3359,-91.1672,LANSING,Allamakee,IA,52151,ALLIANT ENERGY CORP (100%),1091,"C,D"
2023,Lansing Smith Generating Plant,1001491,4300 HIGHWAY 2300,30.2689,-85.7003,SOUTHPORT,Bay,FL,32409,NEXTERA ENERGY INC (100%),1602401,"C,D"
2023,Laramie River,1001045,HWY 320,42.1103,-104.8828,WHEATLAND,Platte,WY,82070,BASIN ELECTRIC POWER COOPERATIVE (42.27%); TRI-STATE GENERATION & TRANSMISSION ASSOC INC (27.13%); WESTERN MINNESOTA MUNICIPAL POWER AGENCY (16.47%); LINCOLN ELECTRIC SYSTEM (12.76%); WYOMING MUNICIPAL POWER AGENCY INC (1.37%),10979532,D
2023,Laredo,1006725,7300 CPL Road,27.5667,-99.5083,Laredo,Webb,TX,78041,TALEN ENERGY CORP (100%),21869,D
2023,Larkspur Energy Faciity,1000147,9355 OTAY MESA ROAD,32.5672,-116.9444,SAN DIEGO,San Diego,CA,92154,MITSUBISHI CORP (AMERICAS) (100%),22144,D
2023,Laskin Energy Center,1000686,5699 Colby Lake Road,47.5306,-92.1619,Hoyt Lakes,St. Louis,MN,55750,ALLETE INC (100%),76457,"C,D"
2023,Lauderdale,1007471,4300 SOUTHWEST 42ND STREET,26.0681,-80.1983,FORT LAUDERDALE,Broward,FL,33314,NEXTERA ENERGY INC (100%),2315110,"C,D"
2023,Lawrence Energy Center,1000582,1250 N 1800 road,39.0072,-95.2692,Lawrence,DOUGLAS COUNTY,KS,66044,EVERGY INC (100%),1824440,"C,D"
2023,Lawrenceburg Energy Facility,1000138,582 W EADS PARKWAY,39.0913,-84.8667,LAWRENCEBURG,Dearborn,IN,47025,LIGHTSTONE GENERATION LLC (100%),3420808,"C,D"
2023,"Lee County Generating Station, LLC",1001380,1674 RED BRICK RD,41.8287,-89.4054,DIXON,Lee,IL,61021,BRUCE POWER LLC (100%),51309,D
2023,Leland Olds,1000836,HWY 200,47.2819,-101.3194,STANTON,Mercer,ND,58571,BASIN ELECTRIC POWER COOPERATIVE (100%),3785800,D
2023,Lemont Refinery,1000343,135TH STREET AND NEW AVENUE,41.6439,-88.0467,LEMONT,Will,IL,60439,PDV AMERICA INC (100%),1857829,"C,MM,P,Y"
2023,Leon Creek,1000956,7718 QUINTANA RD,29.3511,-98.5753,SAN ANTONIO,Bexar,TX,78211,CPS ENERGY (100%),123257,D
2023,Lewis & Clark,1007768,SOUTH OF SIDNEY,47.6788,-104.1569,RICHLAND,Richland,MT,59270,MDU RESOURCES GROUP INC (100%),10054,C
2023,Lewis Creek,1000928,11191 LONGSTREET ROAD,30.4364,-95.5215,WILLIS,Montgomery,TX,77318,ENTERGY CORP (100%),1004780,"C,D"
2023,Liberty Electric Power Plant,1001376,1000 Industrial Highway,39.8622,-75.3361,Edddystone,Delaware,PA,19022,Vistra Corp (100%),1591350,D
2023,Lieberman Power Plant,1001610,11730 LA HWY 538,32.7047,-93.9597,MOORINGSPORT,Caddo,LA,71060,AMERICAN ELECTRIC POWER CO INC (100%),89758,D
2023,Lima Refinery,1000411,1150 SOUTH METCALF STREET,40.7234,-84.1133,LIMA,Allen,OH,45804,LIMA REFINING CO (100%),1205035,"C,MM,Y"
2023,Limestone,1005713,3964 FM 39,31.4219,-96.2525,JEWETT,Limestone,TX,75846,NRG ENERGY INC (100%),6616811,D
2023,Limon Generating Station,1000060,48303 STATE ROAD 71,39.2038,-103.7005,LIMON,Lincoln,CO,80828,TRI-STATE GENERATION & TRANSMISSION ASSOC INC (100%),95919,"C,D"
2023,Lincoln,1001109,6769 OLD PLANK ROAD,35.4317,-81.0347,STANLEY,Lincoln,NC,28164,DUKE ENERGY CORP (100%),19532,D
2023,Lincoln Generating Facility,1001369,27155 SOUTH KANKAKEE Street,41.3937,-87.9437,MANHATTAN,Will,IL,60442,EARTHRISE LEGATO LLC (100%),9739,"C,D"
2023,Linde Air Separation Facility,1004798,178 PR 7651,32.607498,-95.19722,Hawkins,WOOD COUNTY,TX,75765,LINDE INC (100%),73379,C
2023,Linde Clear Lake HyCO Plant,1013977,9602 Bayport Blvd,29.634556,-95.06875,Pasadena,HARRIS COUNTY,TX,77507,LINDE INC (100%),878234,P
2023,Linde Decatur,1008002,900 LINDE LN,34.62946,-87.01574,DECATUR,MORGAN COUNTY,AL,35601,LINDE INC (100%),111220,"C,P,PP"
2023,Linde Facility 0379,1011080,1801 South Gulfway Drive,29.89028,-93.9368,Port Arthur,JEFFERSON COUNTY,TX,77641,LINDE INC (100%),1050581,"C,P"
2023,Linde Facility 0497,1002023,2555 Savannah Ave,29.89018,-93.948251,Port Arthur,JEFFERSON COUNTY,TX,77641,LINDE INC (100%),692578,P
2023,Linde Inc,1002608,4451 HWY 108 S,30.139164,-93.526936,Sulphur,CALCASIEU PARISH,LA,70665,LINDE INC (100%),500244,P
2023,Linde Inc,1011900,4501 Royal Ave,43.08695,-79.01172,Niagara Falls,NIAGARA COUNTY,NY,14304,LINDE INC (100%),32634,"C,P"
2023,Linde Inc - GEISMAR HYCO FACILITY,1003255,9145 Hwy 75 & AVE. E,30.199444,-91.013333,GEISMAR,ASCENSION PARISH,LA,70734,LINDE INC (100%),374551,"C,P"
2023,Linde Inc Texas City Hydrogen Complex,1000043,"1720 GRANT AVE, GATE 16",29.37452,-94.94151,TEXAS CITY,GALVESTON COUNTY,TX,77590,LINDE GAS NORTH AMERICA LLC (100%),1286746,P
2023,"Linde Inc, St. Charles Facility",1010879,"Post 2, Prospect & 40th Avenue",30.00055,-90.39502,Norco,ST. CHARLES PARISH,LA,70079,LINDE INC (100%),1031341,"C,P"
2023,Linde Inc.,1002041,685 S Chevron Way,40.82147,-111.92162,North Salt Lake,SALT LAKE COUNTY,UT,84054,LINDE INC (100%),172966,P
2023,Linde Inc.,1008991,12334 Geddes Road Bldg S-80 C/O Hemlock Semiconductor,43.43094,-84.15731,Hemlock,SAGINAW COUNTY,MI,48626,LINDE INC (100%),27938,P
2023,Linde Inc.,1013934,4550 Wrangle Hill Road,39.580014,-75.610059,Delaware City,NEW CASTLE COUNTY,DE,19706,LINDE INC (100%),121190,P
2023,Linde- Sweeny Hydrogen Plant,1014343,8985 W County Rd 359,29.063258,-95.743183,Sweeny,BRAZORIA COUNTY,TX,77480,LINDE INC (100%),986226,P
2023,Linden Cogeneration Facility,1001232,,40.6322,-74.2156,LINDEN,Union,NJ,7036,JERA POWER LINDEN LLC (8.08%); JERA POWER LINDEN LLC (41.92%); EGCO LINDEN II LLC (28%); ROSE CAPITAL INVESTMENT INC (12%); HPJV1LLC (10%),2812087,D
2023,Linden Generating Station,1007330,WOOD AVE SOUTH,40.6225,-74.2097,LINDEN,Union,NJ,7036,ARCLIGHT ENERGY PARTNERS FUND VII LP (100%),1861722,"C,D"
2023,Little Gypsy,1001605,17440 RIVER RD,30.0033,-90.4611,LAPLACE,Saint Charles,LA,70079,ENTERGY CORP (100%),351176,"C,D"
2023,Livingston Generating Station,1007295,155 NORTH TOWNLINE ROAD,45.0291,-84.7332,GAYLORD,Otsego,MI,49753,CMS ENERGY CORP (100%),8472,"C,D"
2023,Lockport,1001265,5087 JUNCTION ROAD,43.1622,-78.7453,LOCKPORT,Niagara,NY,14094,FORTISTAR LLC (100%),48022,"C,D"
2023,Lon D Wright Power Plant,1000722,2701 EAST 1ST ST,41.4275,-96.4619,FREMONT,Dodge,NE,68025,CITY OF FREMONT NEBRASKA (100%),603711,"C,D"
2023,Lonesome Creek Station,1011323,2648 140th Ave NW,47.797764,-103.572694,Alexander,MCKENZIE COUNTY,ND,58831,BASIN ELECTRIC POWER COOPERATIVE (100%),594890,D
2023,Long Beach Generating Station,1000490,2665 SEASIDE BOULEVARD,33.7641,-118.2248,LONG BEACH,Los Angeles,CA,90802,ARCLIGHT ENERGY PARTNERS FUND VII LP (100%),9317,D
2023,Long Ridge Energy Generation,1014297,43840 Ohio State Route 7,39.70438377,-80.84917017,Hannibal,,OH,43931,FTAI INFRASTRUCTURE INC (50.1%); LABOR IMPACT FUND LP (49.9%),1342071,"C,D"
2023,Longview Power,1000782,1375 Fort Martin Road,39.7078,-79.9588,Maidsville,MONONGALIA COUNTY,WV,26541,LONGVIEW INTERMEDIATE HOLDINGS C LLC (100%),3499945,"C,D"
2023,Lordsburg Generating Station,1000162,2 POWER PLANT ROAD,32.3494,-108.6975,LORDSBURG,Hidalgo,NM,88045,PNM RESOURCES INC (100%),63690,D
2023,Lordstown Energy Center,1013257,1853 Henn Parkway,41.150018,-80.851857,Warren,TRUMBULL COUNTY,OH,44481,CLEAN ENERGY FUTURES - LORDSTOWN LLC (100%),2268187,"C,D"
2023,Los Angeles Refinery (LAR),1006627,2350 E. 223rd Street,33.82431,-118.23237,CARSON,LOS ANGELES COUNTY,CA,90810,MARATHON PETROLEUM CORP (100%),6118906,"C,DD,P,PP,Y"
2023,Los Esteros Critical Energy Fac,1000175,800 THOMAS FOON CHEW WAY,37.425,-121.9319,SAN JOSE,Santa Clara,CA,95134,CPN MANAGEMENT LP (100%),88232,D
2023,"Los Medanos Energy Center, LLC",1001366,750 EAST THIRD ST,38.03,-121.8708,PITTSBURG,Contra Costa,CA,94565,CPN MANAGEMENT LP (100%),1288810,"C,D"
2023,Lost Pines 1,1001340,256 POWER PLANT ROAD,30.1478,-97.27,BASTROP,Bastrop,TX,78602,GENTEX POWER CORP (50%); LOWER COLORADO RIVER AUTHORITY (50%),1247748,D
2023,Louisa,1001060,8602 172 ST,41.3153,-91.0936,MUSCATINE,Louisa,IA,52761,BERKSHIRE HATHAWAY INC (88%); CENTRAL IOWA POWER COOPERATIVE (4.6%); ALLIANT ENERGY CORP (4%); CITY OF WAVERLY IOWA (1.1%),3691041,"C,D"
2023,Louisa Generation Facility,1007183,3352 Klockner Road,38.1181,-78.2139,Gordonsville,Louisa,VA,22942,OLD DOMINION ELECTRIC COOPERATIVE (100%),158001,"C,D"
2023,Louisiana 1,1001209,GULF STATES ROAD,30.4903,-91.1875,BATON ROUGE,East Baton Rouge,LA,70821,ENTERGY CORP (100%),2080245,"C,D"
2023,Louisiana Integrated Polyethylene JV LLC,1013813,2201 Old Spanish Trail,30.24502,-93.27563,Westlake,CALCASIEU PARISH,LA,70669,LYONDELLBASELL INDUSTRIES INC (50%); SASOL USA CORP (50%),965533,"C,X"
2023,Lower Mount Bethel Energy,1000146,6079 DU PUES FERRY ROAD,40.8011,-75.105,BANGOR,Northampton,PA,18013,TALEN ENERGY CORP (100%),1658680,D
2023,Luna Energy Facility,1000795,1895 ARROWHEAD DR NW,32.2983,-107.78,DEMING,Luna,NM,88030,PNM RESOURCES INC (33.333%); UNS ENERGY CORP (33.333%); SAMCHULLY POWER & UTILITIES LLC (33.33%),1350498,"C,D"
2023,MALLINCKRODT,1005077,3600 NORTH SECOND STREET,38.65972,-90.19248,ST. LOUIS,ST. LOUIS CITY,MO,63147,MALLINCKRODT ENTERPRISES HOLDINGS INC (100%),23602,C
2023,MARTIN OPERATING PTNR LP,1007661,484 EAST 6TH STREET,33.364143,-92.716924,SMACKOVER,UNION COUNTY,AR,71762,MARTIN MIDSTREAM PARTNERS LP (100%),55520,"C,MM,P,Y"
2023,MARTINEZ REFINING COMPANY LLC,1001804,3485 PACHECO BLVD,38.016594,-122.115392,MARTINEZ,CONTRA COSTA COUNTY,CA,94553,PBF ENERGY INC (100%),2356381,"C,MM,Y"
2023,MASSPOWER,1007435,750 WORCESTER ST,42.156,-72.5292,INDIAN ORCHARD,Hampden,MA,1151,Vistra Corp (100%),283432,"C,D"
2023,MAUI ELECTRIC CO (MECO) - KAHULUI GENERATING STATION,1001437,200 HOBRON LANE,20.896806,-156.462889,KAHULUI,MAUI COUNTY,HI,96732,HAWAIIAN ELECTRIC INDUSTRIES INC (100%),159452,C
2023,MAUI ELECTRIC CO (MECO) - MAALAEA GENERATING STATION,1001438,1000 NORTH KIHEI ROAD,20.801363,-156.49269,KIHEI,MAUI COUNTY,HI,96753,HAWAIIAN ELECTRIC INDUSTRIES INC (100%),464012,C
2023,MAUI ELECTRIC CO (MECO) - PALAAU GENERATING STATION,1007188,32A ULILI STREET,21.106214,-157.06422,KAUNAKAKAI,MAUI COUNTY,HI,96748,HAWAIIAN ELECTRIC INDUSTRIES INC (100%),23384,C
2023,MCKITTRICK LIMITED,1002541,34759 LENCIONI AVE,35.44735,-119.08652,BAKERSFIELD,KERN COUNTY,CA,93308,MCKITTRICK LLC (100%),19968,D
2023,MEDICAL AREA TOTAL ENERGY PLANT,1000580,474 BROOKLINE AVE,42.336667,-71.108333,BOSTON,SUFFOLK COUNTY,MA,2215,LONGWOOD ENERGY PARTNERS LLC (100%),263148,C
2023,MEDICAL CENTER COMPANY,1001921,2250 CIRCLE DR,41.50329,-81.6039,CLEVELAND,CUYAHOGA COUNTY,OH,44106,MEDICAL CENTER CO (100%),72723,C
2023,MEGlobal Oyster Creek,1013816,4057 E. Hwy 332,28.980228,-95.333659,Freeport,BRAZORIA COUNTY,TX,77541,MEGLOBAL AMERICAS INC (100%),188017,"C,PP,X"
2023,MERAUX REFINERY,1007059,2500 EAST SAINT BERNARD HIGHWAY,29.930517,-89.940643,MERAUX,ST. BERNARD PARISH,LA,70075,VALERO ENERGY CORP (100%),748956,"C,MM,Y"
2023,MERCK SHARP & DOHME LLC - RAHWAY,1003261,126 EAST LINCOLN AVENUE,40.612743,-74.260921,RAHWAY,UNION COUNTY,NJ,7065,MERCK & CO INC (100%),88290,C
2023,MESSER LLC CORTEZ PLANT,1007715,14207 RD G,37.343787,-108.760096,CORTEZ,MONTEZUMA COUNTY,CO,81321,MESSER NORTH AMERICA INC (100%),828,"C,PP"
2023,MEXICHEM FLUOR INC.,1006675,4990B ICI ROAD,30.23617,-91.10396,SAINT GABRIEL,IBERVILLE PARISH,LA,70776,MEXICHEM FLUOR INC (100%),51198,"C,L,OO"
2023,MIDWAY-SUNSET COGENERATION CO.,1005355,3466 CROCKER SPRGS RD,35.22663,-119.62972,FELLOWS,KERN COUNTY,CA,93224,"NRG ENERGY INC (50%); IKAV Impact USA Inc (25.5%); CPPIB Vedder US Holdings, LLC (24.5%)",98517,C
2023,MILWAUKEE REGIONAL MEDICAL CENTER THERMAL,1002210,9250 WATERTOWN PLANK RD,43.0462,-88.0278,MILWAUKEE,MILWAUKEE COUNTY,WI,53226,MILWAUKEE REGIONAL MEDICAL CENTER INC (100%),39824,C
2023,MJMEUC GENERATING STATION 1,1001403,809 North Pine Street,39.2499,-91.6444,LADDONIA,AUDRAIN COUNTY,MO,63352,MISSOURI JOINT MUNICIPAL ELECTRIC UTILITY COMMISSION (100%),59782,C
2023,"MONUMENT CHEMICAL HOUSTON, LLC",1004018,16717 JACINTOPORT BOULEVARD,29.75487,-95.10327,HOUSTON,HARRIS COUNTY,TX,77015,MONUMENT CHEMICAL LLC (100%),63500,C
2023,"MORTON SALT, INC.",1002203,151 SOUTH INDUSTRIAL STREET,40.976821,-81.775437,RITTMAN,WAYNE COUNTY,OH,44270,STONE CANYON INDUSTRIES HOLDINGS LLC (100%),75130,C
2023,MOTIVA ENTERPRISES LLC,1007458,2555 SAVANNAH AVE,29.883333,-93.958333,PORT ARTHUR,JEFFERSON COUNTY,TX,77640,ARAMCO SERVICES CO (100%),5015249,"C,MM,Y"
2023,"MPC Generating, LLC",1001146,208 CHERRY HILL ROAD,33.8122,-83.6954,MONROE,Walton,GA,30656,MPC GENERATING LLC (100%),29377,D
2023,MPM SILICONES LLC,1003940,10851 ENERGY HIGHWAY,39.484572,-81.093403,FRIENDLY,TYLER COUNTY,WV,26146,MOM HOLDING CO (100%),28565,C
2023,Macheche Combustion Turbine,1012017,"Lot 10142, Harmon Loop Road (Route 27)",13.51077,144.826955,Dededo,,GU,96929,GUAM POWER AUTHORITY (100%),53333,C
2023,Maddox,1000753,9M W OF HOBBS ON HWY 62/180,32.7142,-103.3015,HOBBS,Lea,NM,88240,XCEL ENERGY INC (100%),448163,"C,D"
2023,Madison Generating Station,1001318,5657 KENNEL RD,39.4522,-84.465,TRENTON,Butler,OH,45067,DUKE ENERGY CORP (100%),634517,D
2023,Magic Valley Generating Station,1001325,3333 N MCCOLL RD,26.3403,-98.19,EDINBURG,Hidalgo,TX,78539,CPN MANAGEMENT LP (100%),1136192,D
2023,Magnet Cove Generating Station,1000185,410 HENDERSON ROAD,34.4304,-92.8333,MALVERN,Hot Spring,AR,72104,ARKANSAS ELECTRIC COOPERATIVE CORP (100%),1264268,"C,D"
2023,Magnolia,1000457,164 WEST MAGNOLIA BOULEVARD,34.1788,-118.3153,BURBANK,Los Angeles,CA,91502,SOUTHERN CALIFORNIA PUBLIC POWER AUTHORITY (100%),611157,"C,D"
2023,Magnolia Facility,1000821,352 HIGHWAY 4 WEST,34.8358,-89.2017,ASHLAND,Benton,MS,38603,US GOVERNMENT (%),2321855,"C,D"
2023,Maine Independence Station,1007422,125 SHORE ROAD,44.8236,-68.7106,VEAZIE,Penobscot,ME,4401,Vistra Corp (100%),380421,"C,D"
2023,"Malaga Power, LLC",1000458,2611 E NORTH AVE,36.6894,-119.7399,FRESNO,Fresno,CA,93725,MIDDLE RIVER POWER LLC (100%),6030,D
2023,Malburg Generating Station,1007318,4963 South Soto ST,33.9983,-118.2219,VERNON,Los Angeles,CA,90058,CITY OF VERNON CALIFORNIA (100%),147403,D
2023,Manatee,1007255,19050 STATE ROAD 62,27.6058,-82.3456,PARRISH,Manatee,FL,34219,NEXTERA ENERGY INC (100%),2422837,D
2023,Manchester Street,1000905,40 POINT ST,41.8167,-71.4042,PROVIDENCE,Providence,RI,2903,EDGEWATER GENERATION HOLDINGS LLC (100.0%),815758,"C,D"
2023,Manchief Generating Station,1001327,14936 COUNTY ROAD 24,40.2201,-103.679,BRUSH,Morgan,CO,80723,XCEL ENERGY INC (100%),206071,"C,D"
2023,Manitowoc,1000987,701 Columbus Street,44.082,-87.6558,MANITOWOC,Manitowoc,WI,54220,MANITOWOC PUBLIC UTILITIES (INC) (100%),76260,"C,D"
2023,Mankato Energy Center,1000437,1 FAZIO LANE,44.1965,-94.0099,MANKATO,Blue Earth,MN,56001,SOUTHWEST GENERATION OPERATING CO LLC (100%),1075185,"C,D"
2023,Marathon El Paso Refinery,1003564,212 North Clark Street,31.76945,-106.41426,EL PASO,EL PASO COUNTY,TX,79905,MARATHON PETROLEUM CORP (100%),808813,"C,MM,P,Y"
2023,Marathon Mandan Refinery,1005966,900 Old Red Trail NE,46.8441,-100.8855,Mandan,MORTON COUNTY,ND,58554,MARATHON PETROLEUM CORP (100%),682316,"C,MM,Y"
2023,Marathon Petroleum Corporation,1011549,3815 116th Avenue SW,47.087672,-102.9482,Dickinson,DUNN COUNTY,ND,58601,MARATHON PETROLEUM CORP (100%),67029,C
2023,Marcus Hook Energy Center - MH750,1000269,100 Green Street,39.8083,-75.4225,Marcus Hook,Delaware,PA,19061,JERA ENERGY AMERICA LLC (50%); Lotus Infrastructure Partners (50%),2235379,D
2023,Marianas Energy Company,1011451,180 Cabras Highway,13.463579,144.678216,Piti,GUAM,GU,96915,OSAKA GAS ENERGY AMERICA CORP (100%),407086,C
2023,Marion,1001530,11543 LAKE OF EGYPT RD,37.6206,-88.955,MARION,Williamson,IL,62959,SOUTHERN ILLINOIS POWER COOPERATIVE (100%),1047164,D
2023,"Mariposa Energy, LLC",1000051,4887 Bruns Road,37.7965,-121.6049,Byron,ALAMEDA COUNTY,CA,94514,MITSUBISHI CORP (AMERICAS) (100%),47679,D
2023,"Mark One Generating, LLC",1014659,24420 County Road 48,29.22991449,-95.43101341,Angleton,,TX,77515,"WattBridge Texas, LLC (100%)",60443,D
2023,Marquette Energy Center,1013300,2200 Wright Street,46.56444,-87.43456,Marquette,MARQUETTE COUNTY,MI,49855,MARQUETTE BOARD OF LIGHT & POWER (100%),71528,C
2023,Marsh Landing Generating Station,1011303,3201-C Wilbur Avenue,38.01231,-121.76463,Antioch,CONTRA COSTA COUNTY,CA,94509,CLEARWAY ENERGY INC (100%),118921,"C,D"
2023,Marsh Run Generation Facility,1001160,12109 Lucky Hill Road,38.5283,-77.7681,Remington,Fauquier,VA,22734,OLD DOMINION ELECTRIC COOPERATIVE (100%),130865,"C,D"
2023,Marshall,1000834,8320 EAST HWY 150,35.5975,-80.9658,TERRELL,Catawba,NC,28682,DUKE ENERGY CORP (100%),5154520,"C,D"
2023,Marshall,1001377,6264 INDUSTRIAL PARKWAY,37.0286,-88.3958,CALVERT CITY,Marshall,KY,42029,US GOVERNMENT (%),92774,D
2023,Martin,1001013,21900 SW WARFIELD BLVD,27.0536,-80.5628,INDIANTOWN,Martin,FL,34956,NEXTERA ENERGY INC (100%),3286219,"C,D"
2023,Martin Drake,1001465,700 S CONEJOS ST,38.8244,-104.8331,COLORADO SPRINGS,El Paso,CO,80903,COLORADO SPRINGS UTILITIES (100%),82062,"C,D"
2023,Martin Lake,1007504,8850 FM 2658 North,32.2597,-94.5703,Tatum,Rusk,TX,75691,Vistra Corp (100%),12787949,"C,D"
2023,Martinez Renewable Fuel Facility,1007390,150 SOLANO WAY,38.0251,-122.0639,MARTINEZ,CONTRA COSTA COUNTY,CA,94553,MARATHON PETROLEUM CORP (100%),576198,"C,PP"
2023,Martins Creek,1000892,6605 FOUL RIFT ROAD,40.796,-75.107,BANGOR,Northampton,PA,18013,TALEN ENERGY CORP (100%),384286,"C,D"
2023,Massena Energy Facility,1001280,ALCOA POWER CANAL ROAD,44.9503,-74.8928,MASSENA,St. Lawrence,NY,13662,ALLIANCE ENERGY GROUP LLC (100%),10467,"C,D"
2023,Matheson - Anacortes Hydrogen Plant,1010969,8529 South Texas Road,48.465891,-122.565397,Anacortes,SKAGIT COUNTY,WA,98221,MATHESON TRI-GAS INC (100%),53407,P
2023,Matheson - LEMONT PLANT,1002044,810 E 135TH ST,41.639479,-88.102984,ROMEOVILLE,WILL COUNTY,IL,60446,MATHESON TRI-GAS INC (100%),440482,P
2023,Matheson - LIMA I PLANT,1002042,1150 S METCALF,40.72211,-84.11329,LIMA,ALLEN COUNTY,OH,45804,MATHESON TRI-GAS INC (100%),82794,P
2023,Matheson - LIMA II PLANT,1002043,1150 S METCALF,40.72211,-84.11329,LIMA,ALLEN COUNTY,OH,45804,MATHESON TRI-GAS INC (100%),80852,"C,P"
2023,Matheson - LIMA III PLANT,1012904,1150 S METCALF,40.72211,-84.11329,Lima,ALLEN COUNTY,OH,45804,MATHESON TRI-GAS INC (100%),111875,P
2023,Matheson - SARALAND PLANT,1007230,"400 INDUSTRIAL PARKWAY EAST, HWY 158",30.79089,-88.05873,SARALAND,MOBILE COUNTY,AL,36571,MATHESON TRI-GAS INC (100%),35477,P
2023,Mayo Electric Generating Plant,1001049,10660 BOSTON ROAD,36.5278,-78.8917,ROXBORO,Person,NC,27574,DUKE ENERGY CORP (100%),1369520,D
2023,McCartney Generating Station,1001177,5701 E FARM ROAD 112,37.2479,-93.1709,STRAFFORD,Greene,MO,65757,CITY UTILITIES OF SPRINGFIELD MISSOURI (100%),57800,D
2023,McClain Energy Facility,1007445,801 NORTHEAST 34TH,35.2979,-97.5896,NEWCASTLE,Mcclain,OK,73065,OGE ENERGY CORP (77%); OKLAHOMA MUNICIPAL POWER AUTHORITY (23%),962286,"C,D"
2023,McClellan,1006593,1625 Bradley Ferry Road,33.5648,-92.7917,CAMDEN,Ouachita,AR,71701,ARKANSAS ELECTRIC COOPERATIVE CORP (100%),27347,"C,D"
2023,McIntosh (6124),1001031,981 OLD AUGUSTA ROAD,32.3558,-81.1683,RINCON,Effingham,GA,31326,THE SOUTHERN CO (100%),19304,"C,D"
2023,McIntosh (7063),1006426,HWY 43 MILE 37 5,31.2546,-88.0299,MCINTOSH,Washington,AL,36553,POWERSOUTH ENERGY COOPERATIVE (100%),463329,"C,D"
2023,McIntosh Combined Cycle Facility,1000460,900 Old Augusta Road Central,32.3478,-81.1828,RINCON,Effingham,GA,31326,THE SOUTHERN CO (100%),3478992,"C,D"
2023,McKinley Paper WI Company,1001762,540 PROSPECT AVE,44.27033,-88.30358,COMBINED LOCKS,OUTAGAMIE COUNTY,WI,54113,APPLETON PROPERTY VENTURES LLC (100%),283463,"C,D,TT"
2023,McMeekin,1000909,6055 BUSH RIVER ROAD,34.0533,-81.2178,COLUMBIA,Lexington,SC,29212,DOMINION ENERGY INC (100%),365876,"C,D"
2023,McPherson Municipal Power Plant #2,1014279,1128 W. Ave A,38.363696,-97.682562,McPherson,MCPHERSON COUNTY,KS,67460,MCPHERSON BOARD OF PUBLIC UTILITIES (100%),36213,C
2023,McPherson Municipal Power Plant #3,1001126,1486 17TH AVE,38.3864,-97.61,MCPHERSON,Mcpherson,KS,67460,MCPHERSON BOARD OF PUBLIC UTILITIES (100%),11169,"C,D"
2023,McWilliams,1006443,28570 US 29 NORTH,31.4001,-86.4767,GANTT,Covington,AL,36038,POWERSOUTH ENERGY COOPERATIVE (100%),1478561,"C,D"
2023,Medway Station,1000655,9 SUMMER ST,42.1364,-71.4478,MEDWAY,Norfolk,MA,2053,CONSTELLATION ENERGY CORP (100%),96770,"C,D"
2023,Merck Sharp & Dohme LLC,1001262,770 SUMNEY TOWN PIKE,40.2128,-75.3022,WEST POINT,Montgomery,PA,19486,MERCK & CO INC (100%),236625,C
